user_id, user_name, screen_name, status_id, created_at, time_integer, reply_num, retweet_num, favorite_num, content 
1087610962880782341, _sewoonhoney_, ✨𝑳𝒆𝒆𝒍𝒊𝒏 𝒊𝒔 𝒔𝒆𝒆𝒊𝒏𝒈 𝑺𝑽𝑻 ✨, 1209367436287365121, 10:57 PM - 23 Dec 2019， 1577170640000， 2， 13， 54， Beaner seattle/oregonarmys FOLLOW MEEEE #BTSinSeattlepic.twitter.com/0uU4B9W733 
1016001998, boogiebound, JJ 🇺🇸, 1209334047740252160, 8:44 PM - 23 Dec 2019， 1577162679000， 1， 3， 35， Seattle can go ahead and sign Favre, Randy Moss, Michael Strahan, and Barry Sanders....still won’t fucking matter. We’re taking home the NFC West title, and home field right along with it Sunday night! #GoNiners 
1144064101603143680, triangletae, 🔺♡s soobin’s lip freckle, 1209357464312770560, 10:17 PM - 23 Dec 2019， 1577168262000， 1， 62， 190， omg look who came to seattle and sold out century link stadium  #BTStour2020 #BTSTour #BTSinSeattlepic.twitter.com/DBEyviXaoY 
3260486996, Bunkey_, 🅰️NT🐜, 1209549411887411201, 11:00 AM - 24 Dec 2019， 1577214026000， ， 2， 5， “Fuck Seattle Bro!” #GoNiners pic.twitter.com/ZPC3DHPbWM 
1179124881658535936, OTYSeattle, ODE TO YOU SEATTLE, 1209577725184266240, 12:52 PM - 24 Dec 2019， 1577220777000， 1， 20， 36， [Design drop][Admin S] Hello everyone! Here is the long-awaited design for our banners. These will be 4.75"x11" and we will be fundraising to print out 5,000 to make sure we can get a banner to everyone! If 28 carats donated $10, we would be fully funded, but even if you can'tpic.twitter.com/2nVBFKaD13 
1108409661324251136, parkrichie, Richard Park, 1209338492901187585, 9:02 PM - 23 Dec 2019， 1577163739000， ， 10， 75， From the beginning of the decade to the end, starting from Guam to Taiwan, then New York City, And Seattle, it’s been a crazy 10 years with you brotha. pic.twitter.com/ujUhUfYZ8E 
70744212, gbellseattle, Gregg Bell, 1209505794615439361, 8:07 AM - 24 Dec 2019， 1577203627000， 11， 41， 283， Marshawn Lynch already marketing his #Seahawks return with what’s already his catchphrase for his Seattle redux, trying for his second Super Bowl ring: “Unfinished business.” #MerryChristmaspic.twitter.com/Vj58gbYgwX 
26588937, FirstTake, First Take, 1209535959324381185, 10:06 AM - 24 Dec 2019， 1577210819000， 17， 74， 451， .@maxkellerman is buying in on Marshawn Lynch being the difference maker for Seattle  pic.twitter.com/pe0tgqqOzP 
38749782, HistoryLink, HistoryLink.org, 1209521630894067713, 9:10 AM - 24 Dec 2019， 1577207403000， ， 4， 24， #OnThisDay in 1888, ferry service began between Seattle and West Seattle. https://www.historylink.org/File/1968 pic.twitter.com/JK3Zv9UETH 
133972206, penoakeo, Kyle Deemer, 1209521972125691904, 9:11 AM - 24 Dec 2019， 1577207484000， ， 1， 4， Since Marshawn Lynch is back with Seattle time to put the team on his back again pic.twitter.com/XMbH7KYklK 
2771632756, NFLBrasil, NFL Brasil, 1209336632513617926, 8:54 PM - 23 Dec 2019， 1577163296000， 11， 37， 512， Segundo Adam Schefter, Marshawn Lynch acaba de assinar com os Seahawks. Teremos BEAST MODE novamente em Seattle!  #NFLBrasil #NFL100 Foto: Elaine Thompson/APpic.twitter.com/vuTiEPbAcc 
4444253355, TheRealCoach_JB, Coach Jason Brown, 1209564212403425280, 11:59 AM - 24 Dec 2019， 1577217555000， 3， 17， 113， Please join us in Seattle on December 28th at 12:30pm. I'll be flipping the coin! @CleatsV #hatemenowlovemelaterpic.twitter.com/PWFfXRnIVg 
436126232, fz206, Faisal, 1209357038561554432, 10:16 PM - 23 Dec 2019， 1577168161000， 2， 6， 33， I know this Seattle team isn’t built for a championship run. I know that Marshawn isn’t the 2013 Marshawn.I don’t care. Just seeing him run out of that tunnel one more time in a Seahawks uniform means everything to me. #BeastModepic.twitter.com/BMovpnMzMm 
2427970826, Shockdoc51, Shockdoc51, 1209338199312490496, 9:01 PM - 23 Dec 2019， 1577163669000， 2， 1， 6， OMG IM SO HAPPY RIGHT NOW! MY BOY IS BACK IN SEATTLE! #GoHawkspic.twitter.com/H91mKaI7jA 
3863605355, historylvrsclub, History Lovers Club, 1209367093910605824, 10:55 PM - 23 Dec 2019， 1577170558000， 1， 38， 108， A homeless boy sleeping in a box in Seattle's Hooverville, 1933. See more images here: http://cmore.pics/8QX1J pic.twitter.com/O5W7FnWlvB 
497362253, MyckMiller, Myck Miller, 1209361027436969984, 10:31 PM - 23 Dec 2019， 1577169112000， ， 7， 32， In honor of Beast Mode returning to Seattle pic.twitter.com/DpVUN9Uux3 
224895687, badsandwich, brendan kelly and the wandering birds, 1209521928513425408, 9:11 AM - 24 Dec 2019， 1577207474000， 5， 8， 102， This is not a bit. I legit used to think it was “a one whore soap n slay” when I was a kid and it’s just now dawning on me that that sounds pretty fucked up and potentially badass. Anyway, merry Christmas. See ya this week in Denver, Seattle and Portland 
1374932870, CMCoville, Ellivoc 👻, 1209479760104980482, 6:23 AM - 24 Dec 2019， 1577197420000， ， 2， 9， When you working on Capitol Hill in Seattle you walk by stores with window displays like this.. pic.twitter.com/twz6mPL2Iz 
11856342, NBCSports, NBC Sports, 1209335316139696128, 8:49 PM - 23 Dec 2019， 1577162982000， 10， 37， 205， Beast mode is officially back!The Seattle Seahawks have re-signed running back Marshawn Lynch. pic.twitter.com/RZsbnqKUHS 
34379755, KSeattleWeather, Seattle Weather Blog, 1209338383530463232, 9:01 PM - 23 Dec 2019， 1577163713000， 2， 156， 918， Seattle Weather Blog Retweeted Dené Miles 
152630167, IAMCouncil, IndianAmericanMuslimCouncil, 1209559840256921608, 11:41 AM - 24 Dec 2019， 1577216513000， ， 8， 14， Indian Americans in Seattle stand together against India's unconstitutional CAA, NRC and the fascist Hindutva regime. #CAA_NRC_Protestpic.twitter.com/QQ0rkL4MX9 
1204122311353393153, ValuePickSports, ValuePicks, 1209440328912121856, 3:46 AM - 24 Dec 2019， 1577188019000， ， 4， 14， ValuePicks Retweeted ValuePicks 
