id, x, y, freq, label
4870, -7.714257, -57.864349, 34, vietnam
4871, -17.578503, 40.741108, 12, movements
4872, 24.637737, 20.725790, 14, editors
4873, 53.552105, -35.828842, 8, pondered
4874, 16.010891, 46.667709, 12, confidentiality
4875, 60.784969, -6.937842, 6, pseudonyms
4876, 66.170235, 8.147091, 6, initials
4877, -41.972675, -42.189125, 20, gordon
4878, 46.139938, 21.561216, 10, founders
4879, 57.345898, -8.972244, 6, appro
4880, -25.415659, 52.307041, 12, gossip
4881, -63.915821, 23.763594, 14, styles
4882, 58.487648, -30.192659, 4, coup
4883, -46.129845, 5.976169, 18, shot
4884, -24.988443, 26.314526, 16, publishing
4885, 61.719120, -17.333521, 6, hinz
4886, 47.770046, 24.400387, 8, quote
4887, 35.803452, 43.174210, 10, predator
4888, -16.335789, -64.814873, 42, speak
4889, 74.699173, -14.106769, 6, unnamed
4890, 74.407845, -12.509455, 6, photographed
4891, 73.156410, -13.622121, 6, rear
4892, 60.453598, -16.560110, 8, pseudonym
4893, -28.395121, 56.073181, 14, blamed
4894, 68.386642, -6.134868, 6, fami
4895, -8.138993, 62.339596, 12, crimination
4896, 56.628445, 8.059812, 6, corps
4897, 20.024918, 48.785339, 10, draft
4898, 54.757523, -43.708454, 6, nervous
4899, -3.076968, -42.244740, 46, murphy
4900, 47.674622, -53.462524, 6, nobody
4901, -2.209733, 39.099483, 12, troubled
4902, 48.932613, -3.468668, 8, invisible
4903, -55.305771, -11.684592, 18, ramey
4904, 58.358562, -41.853359, 6, lonely
4905, 53.431625, -18.360468, 4, cycle
4906, 19.173975, 49.242630, 8, slow
4907, -66.357300, -11.212297, 24, educate
4908, -48.303146, 8.269447, 14, wave
4909, 49.851627, 8.435367, 8, remarkably
4910, 24.426908, 20.629280, 10, wolf
4911, 13.367042, 37.446800, 6, triumph
4912, -20.403421, 32.661579, 10, turnout
4913, 52.769310, 31.124653, 8, practicing
4914, 41.198223, 36.044491, 6, exact
4915, 45.954689, 12.791760, 6, handsome
4916, 5.003387, 53.214390, 8, upward
4917, 68.318947, -6.260561, 6, boyishly
4918, -57.623764, 12.531178, 14, messages
4919, 52.606178, -41.997169, 6, endangered
4920, 45.757599, -52.850391, 6, motion
4921, -8.712840, 33.311089, 14, science
4922, 59.602757, 36.918327, 8, hostility
4923, -34.072746, 51.793221, 10, hatred
4924, 48.414314, -45.448139, 6, dean
4925, 41.827374, 3.278129, 6, punishing
4926, 5.897753, 38.170502, 8, trend
4927, 40.752369, 17.946405, 14, magazines
4928, 40.765598, 25.061686, 6, sellers
4929, -11.463607, -15.080908, 70, concerns
4930, 45.351803, -28.170341, 6, bunzel
4931, 5.591657, 37.492233, 10, racism
4932, -8.732870, 48.727295, 12, willingness
4933, 51.993896, -33.365601, 4, medium
4934, 56.307678, -32.638439, 8, paradox
4935, 55.391678, 9.901032, 6, classrooms
4936, 59.779350, 35.989117, 10, laid
4937, 65.601326, -19.179331, 6, suburb
4938, -13.327513, -57.463753, 32, ken
4939, 46.890644, 14.204388, 4, hoole
4940, -61.743893, -12.884994, 20, montana
4941, -10.505941, 34.385017, 18, eugene
4942, -28.100330, -52.918858, 36, oregon
4943, 60.503521, 5.712074, 8, upset
4944, 48.808529, 32.855690, 8, hoping
4945, 49.501583, -37.608871, 6, socialize
4946, 32.463623, 59.321648, 8, speaker
4947, 43.619320, 38.838230, 6, principal
4948, 45.996372, 4.184987, 10, hey
4949, 6.460225, 41.317928, 10, wake
4950, -41.854195, -52.641197, 30, lover
4951, -51.653179, -6.938642, 22, suburbs
4952, -4.791837, 47.096127, 0, eehouse
4953, 59.645493, -41.652088, 8, toys
4954, 39.767803, 39.551537, 8, harmony
4955, -45.497593, 18.040726, 16, riots
4956, -41.597195, 37.398537, 12, plunge
4957, -45.694000, -21.658207, 26, sponsored
4958, -43.050217, -41.782303, 30, confrontation
4959, 31.497765, 51.577442, 6, utes
4960, 75.601898, -9.696077, 8, uncomfortable
4961, -53.035137, 43.680954, 14, participate
4962, 56.889553, 3.006251, 8, print
4963, 50.342525, 16.925161, 6, commanded
4964, -29.493910, 49.108692, 10, citywide
4965, -54.543934, -1.681517, 22, unusual
4966, 44.655437, 23.080250, 14, associations
4967, 58.260754, -42.899891, 8, safer
4968, 55.117134, -33.546383, 6, designation
4969, 44.998848, -38.458611, 6, arti
4970, -38.605247, -31.784245, 28, clinic
4971, 26.426107, 49.773457, 8, handling
4972, -4.915630, 45.926342, 12, clinics
4973, -13.212295, 44.440956, 12, gonorrhea
4974, 54.476406, 21.616196, 6, molestation
4975, -6.140352, -38.081078, 56, deisher
4976, 18.027037, 28.414738, 10, educator
4977, -41.985001, 39.263687, 12, perfect
4978, -55.463009, 2.007187, 18, treating
4979, -60.445686, 3.146884, 16, assembled
4980, 46.759815, 32.467533, 6, teams
4981, 38.082687, 45.185371, 6, solve
4982, 21.926723, 34.808151, 12, caring
4983, 39.884846, 23.373009, 8, colleagues
4984, 54.472778, -22.354975, 6, joked
4985, 25.796726, 54.955948, 12, ought
4986, 16.463606, 35.994282, 10, brochure
4987, 49.711399, -47.900383, 6, erickson
4988, -42.395061, 19.260923, 20, worried
4989, -36.796978, -51.059559, 40, funding
4990, -40.351078, 23.015730, 10, choosing
4991, 59.263020, -38.502327, 6, storefront
4992, -22.942379, 46.977570, 14, malden
4993, 48.959602, -29.285030, 8, evolve
4994, 58.213840, -6.662827, 6, institu
4995, 41.580822, 3.358387, 10, thursday
4996, -44.391174, -27.801399, 26, celebrate
4997, 56.250248, -13.790168, 6, champagne
4998, -12.899792, -3.905188, 188, advocate
4999, 57.915691, -16.430624, 6, sink
5000, 55.801254, -19.380665, 8, raid
5001, 49.720016, -25.054905, 6, blocking
5002, 63.291752, -16.612953, 6, concrete
5003, 40.711697, 5.689922, 14, slogan
5004, 10.208671, 26.388929, 12, liberationists
5005, -48.374752, -24.756609, 26, prejudice
5006, 42.483673, -5.072388, 8, presentation
5007, 45.397358, 3.996135, 6, looks
5008, -17.765352, 51.719696, 8, anxiety
5009, -37.599857, 31.074602, 10, ball
5010, -21.585882, 33.395473, 12, versus
5011, 34.990845, 11.639057, 6, evident
5012, 44.903206, 25.249315, 6, brock
5013, -30.491335, 34.527397, 12, adams
5014, -30.564713, 20.516912, 26, wes
5015, -11.909612, -5.884492, 158, uhlman
5016, 29.028330, 34.205772, 8, politi
5017, 44.667885, 20.837442, 6, daniel
5018, 18.235506, 21.855797, 10, resigns
5019, -38.316387, -33.392746, 38, randy
5020, 39.672253, 3.927666, 10, thinks
5021, -39.832012, 35.035225, 16, membership
5022, -25.033953, -59.647896, 34, feels
5023, -42.779034, 34.291080, 16, afraid
5024, 45.222618, -43.216499, 6, declare
5025, -11.823675, 38.031605, 12, resigned
5026, 8.460942, 47.545658, 0, hu
5027, -43.646103, 36.177498, 12, spreading
5028, -5.123523, 52.033745, 10, rapidly
5029, -45.161156, 37.719364, 10, organ
5030, -60.061352, 14.132989, 14, andy
5031, 54.818268, -27.307747, 8, pleased
5032, -49.265125, 31.031622, 10, gross
5033, 51.007496, 8.215817, 6, sets
5034, 49.878170, -34.941772, 6, puts
5035, 40.985950, -3.246806, 6, raises
5036, 0.288249, -51.081562, 50, executive
5037, 49.705387, -20.173590, 6, edito
5038, 56.703033, -23.590879, 6, wants
5039, 55.020027, -35.331596, 6, wound
5040, -44.561768, 7.672679, 20, chuck
5041, 56.956764, 5.144234, 6, voluntary
5042, 50.203888, 19.624971, 6, chairman
5043, 55.665401, -46.985352, 6, assignment
5044, -52.828476, 33.681992, 14, counselors
5045, -21.727324, 34.737431, 12, conflicts
5046, 54.798054, 14.520329, 8, settle
5047, 65.340515, -14.969602, 6, trou
5048, 4.990061, 45.137768, 16, favored
5049, -21.194935, -55.333229, 54, glf
5050, -32.735939, 51.293175, 16, coalitions
5051, 49.629364, -6.693326, 6, accustomed
5052, 55.445259, -7.330636, 6, demonstrations
5053, 37.532673, 22.537066, 8, glfers
5054, -35.813507, 42.919662, 14, nuclear
5055, 3.831969, 56.895962, 6, sexist
5056, -57.363464, -15.282965, 20, prisoners
5057, 33.226101, 23.855986, 6, bombing
5058, 46.167847, -4.919419, 6, displays
5059, -22.323751, 47.655365, 8, bunch
5060, 5.322113, 42.635128, 14, emphasize
5061, -7.717297, 51.307117, 8, jewish
5062, 67.822411, -28.766888, 8, louis
5063, 60.289101, 1.127915, 6, invite
5064, 59.603550, 13.822032, 6, likes
5065, 50.457108, -49.293293, 6, drafted
5066, 49.398109, -2.337615, 6, excitement
5067, -59.362164, -24.965935, 18, comments
5068, -41.465740, 22.575113, 16, occasion
5069, -4.809778, 54.217770, 10, react
5070, 58.704914, -9.116389, 8, seed
5071, -22.248608, 32.469116, 12, lib
5072, 54.289970, -8.639255, 6, eration
5073, -59.385719, 2.851942, 18, increased
5074, 43.138233, -6.326203, 8, munication
5075, -52.420788, -34.041660, 28, allen
5076, 43.659199, 0.702891, 8, observer
5077, 54.136108, 5.832477, 6, favors
5078, 19.576702, 39.148857, 6, leftist
5079, 57.904209, -41.652908, 6, mov
5080, -9.820739, -48.536991, 34, jerry
5081, 47.824551, 29.920916, 6, radicals
5082, -56.875835, 13.238936, 16, independent
5083, -20.288074, 42.399105, 12, sponsorship
5084, 58.669689, -33.239922, 6, consensus
5085, -33.482883, 23.924511, 16, sga
5086, 54.007141, -28.364067, 6, umbrella
5087, 6.085499, 35.376240, 10, picket
5088, -8.638058, 59.847324, 8, exit
5089, 42.933308, 32.300827, 6, pointing
5090, 60.218094, -41.893803, 6, mak
5091, 65.551598, -18.746511, 6, maleng
5092, 54.111275, 13.291597, 8, narrowly
5093, -28.588570, 51.379848, 10, pri
5094, -19.225903, 32.607662, 10, rink
5095, 60.721325, -3.544995, 0, handcu
5096, -18.652655, 53.248245, 10, booked
5097, 57.617115, -16.394493, 6, discretion
5098, 50.651260, -30.620306, 6, cowboy
5099, 64.150398, -5.342257, 8, trucks
5100, -8.324467, -49.233715, 40, meyerding
5101, 38.875690, 24.282448, 6, protester
5102, -3.352280, -30.636646, 76, conference
5103, -8.259270, 60.754559, 10, jr
5104, -16.164474, -48.151649, 48, ywca
5105, -22.245258, 33.485790, 12, slipper
5106, 30.452492, 25.542780, 8, historic
5107, -0.483629, 48.227551, 8, lesser
5108, 46.233414, -10.095074, 8, annex
5109, 63.941204, -24.778612, 6, doubled
5110, 59.965054, 11.375558, 6, spotlight
5111, -43.210945, 17.269485, 16, del
5112, -46.612350, -26.516964, 18, phyllis
5113, -45.561481, -25.756659, 22, lyon
5114, 3.079443, 39.399342, 8, bilitis
5115, 26.501747, 43.683956, 10, unlikely
5116, 52.222992, -28.702885, 0, emilio
5117, 49.592144, -43.770721, 4, promiscuity
5118, -51.132381, 40.847446, 12, gatherings
5119, 42.380402, 41.755951, 6, lems
5120, 16.964617, 42.173923, 10, forum
5121, 43.105137, -44.648399, 6, discrimina
5122, 63.448326, -14.491158, 6, pleas
5123, 7.091790, 51.902355, 8, valuable
5124, 21.912766, 58.047104, 10, professors
5125, 43.470322, 27.133226, 6, slope
5126, 57.952511, -27.473303, 8, trolley
5127, -30.036592, 51.693485, 12, chautauqua
5128, -14.465177, 46.262524, 6, meany
5129, 53.536827, -18.565222, 8, clever
5130, -47.846306, 28.139248, 6, yukon
5131, 14.296473, 34.851006, 10, exposition
5132, 41.092403, -7.399427, 6, representing
5133, -21.391720, -49.275200, 34, arts
5134, 51.159580, -2.587400, 6, weary
5135, 54.402428, -39.256622, 6, expo
5136, 16.997292, 27.930332, 10, volunteering
5137, 34.356331, 44.227108, 12, auxiliary
5138, -49.518158, 27.629795, 10, lined
5139, 6.530513, 67.110443, 6, arrangement
5140, -6.088007, -53.869457, 36, ann
5141, 29.524769, 23.906111, 8, schwiesow
5142, -49.832287, -29.342665, 22, developers
5143, 54.476555, 10.456430, 6, antiwar
5144, -47.995655, -40.107620, 0, ces
5145, 32.088535, 38.557178, 8, notices
5146, 48.637486, -46.834526, 16, boards
5147, 31.944134, 60.246231, 8, unpleasant
5148, -11.083540, -13.918527, 84, pandora
5149, 22.772356, 26.267435, 10, troubles
5150, 48.039734, -2.087561, 6, rachel
5151, 41.055172, -9.077506, 6, dasilva
5152, 43.287891, 20.703226, 6, wasted
5153, -28.674990, 30.866495, 16, struggling
5154, 44.785072, -45.651272, 6, prevalent
5155, -43.388737, 17.355856, 14, dyke
5156, 58.592072, 8.091537, 6, hurled
5157, 26.694014, 46.163094, 10, valid
5158, 58.826698, 33.397118, 6, vari
5159, -59.648121, -2.052551, 16, discussing
5160, -25.063492, 54.808662, 12, trust
5161, 57.290192, 23.845076, 0, erences
5162, 60.687267, -10.621028, 8, gwa
5163, 29.779846, 27.302858, 10, fol
5164, 52.750824, 0.654077, 6, lowing
5165, 64.942932, -15.966855, 6, permanent
5166, 45.095169, -43.021774, 6, daytime
5167, 8.393517, 43.788464, 8, explaining
5168, -41.721272, 17.656612, 20, hidden
5169, 50.316113, -32.438316, 6, surfaced
5170, -38.772381, 37.567024, 8, hassl
5171, -40.288574, 31.635059, 12, forcing
5172, 48.476807, -3.265416, 10, stereotype
5173, 59.198639, 35.437958, 8, tend
5174, 65.064919, -13.935899, 6, ization
5175, -43.878506, -26.984358, 26, controversy
5176, 47.505844, -27.681408, 6, redbook
5177, 1.663957, 51.792652, 8, occasional
5178, 30.028284, 20.627638, 6, crit
5179, 51.502907, 35.922009, 4, tempered
5180, -56.029488, 12.680835, 10, diane
5181, -54.957020, -29.943417, 22, winslow
5182, 63.273609, 15.352983, 6, housewife
5183, 47.435658, -36.816162, 6, counselor
5184, 38.699722, 30.633640, 6, inappropriate
5185, 56.612209, -10.823689, 8, adjust
5186, -3.714225, 35.928310, 12, rap
5187, 31.429161, 23.248238, 6, dynamic
5188, -21.534662, 50.354568, 14, lit
5189, 47.647503, -2.733532, 6, poetry
5190, -27.477537, 35.416603, 10, copies
5191, 58.920792, 23.177362, 6, stumbled
5192, -26.785809, 35.353214, 14, cr
5193, 45.244110, -10.569967, 6, nication
5194, 56.121132, -32.779808, 6, structured
5195, -33.868401, 49.998322, 10, explosion
5196, -45.900730, 8.415826, 18, johanna
5197, 55.953045, 29.275221, 6, oppressive
5198, 42.808334, 19.367910, 6, requires
5199, 51.417355, -43.893570, 6, attraction
5200, 76.115196, -13.349929, 6, revelation
5201, 57.989471, 33.223766, 6, gen
5202, -39.912739, 40.578182, 8, blend
5203, 56.396389, -42.356400, 6, sus
5204, 6.141013, 33.114960, 16, division
5205, -40.114250, 19.885021, 20, clout
5206, 61.925629, 6.274942, 6, anywhere
5207, -42.096989, 21.639181, 14, web
5208, -15.175866, 45.290577, 10, countless
5209, 16.992565, 23.040314, 10, dated
5210, -53.610943, -28.525774, 18, grocery
5211, 58.829266, -2.154977, 8, bread
5212, 25.305717, 15.815028, 10, grains
5213, 48.149128, -2.401214, 8, consumers
5214, 36.741756, 32.995949, 8, buying
5215, 46.123745, -51.906784, 6, gwen
5216, -46.178143, 6.013097, 20, team
5217, -38.833084, 43.602757, 14, wonderful
5218, -52.741974, -27.970842, 20, energy
5219, -10.604700, 41.667454, 10, tears
5220, 37.951042, 23.105215, 10, besides
5221, -33.115047, -47.244156, 24, lois
5222, -11.629258, -60.202343, 36, thetford
5223, 47.548668, -37.832550, 6, fremont
5224, -42.277874, 34.401546, 14, cuba
5225, 64.169167, -25.270777, 6, cane
5226, -11.118060, 41.777317, 8, coven
5227, -12.996037, -2.792304, 162, jan
5228, -30.540047, -38.398018, 40, denali
5229, 75.494301, -14.108487, 2, gra
5230, 54.559433, -21.344763, 6, aired
5231, 0.372164, -20.366570, 64, feminists
5232, 5.704643, 33.082310, 12, embarrassed
5233, -19.968483, 61.437862, 12, resolution
5234, 29.547691, 51.052914, 8, dragged
5235, 51.206554, -21.638266, 6, proposing
5236, 22.784956, 47.379349, 8, coordinator
5237, 18.407888, 47.008751, 8, rout
5238, -55.042194, 28.934298, 12, sexism
5239, 16.061750, 42.181965, 8, hierarchies
5240, 65.513702, -11.865066, 6, parliamentary
5241, -53.289356, 3.703925, 14, socialism
5242, -49.177807, -22.797915, 18, socialists
5243, 53.016296, 24.982441, 6, rejecting
5244, 19.106936, 46.647408, 8, lacking
5245, 57.383793, -1.029128, 6, relevance
5246, 22.435598, 40.658443, 6, swp
5247, 39.822617, 3.800048, 6, unwritten
5248, 57.623497, 10.788555, 6, reversed
5249, 51.768063, -8.069686, 6, fsp
5250, -27.753531, 49.984074, 12, bottom
5251, 47.698597, -19.753525, 6, hillside
5252, -20.648985, -51.216572, 34, sam
5253, -21.068369, -49.774303, 34, deaderick
5254, 8.618340, 41.479362, 12, barnes
5255, 7.684131, 39.482178, 8, docekal
5256, -17.871780, 42.666142, 8, capitalist
5257, 60.493004, -32.661034, 6, wages
5258, 27.200716, 51.085827, 8, patriarchal
5259, 20.758678, 41.218060, 6, sep
5260, 56.201057, 31.938648, 6, trees
5261, -22.607550, 40.185669, 10, debbie
5262, 42.189610, 17.047558, 6, circulate
5263, -8.500484, 48.785870, 8, pamphlets
5264, 75.725494, -15.895607, 6, ist
5265, 53.376682, 29.206488, 8, destroy
5266, 59.368008, -22.652821, 6, cautiously
5267, 27.545620, 26.572222, 6, oppo
5268, -17.245932, 57.757423, 8, agents
5269, 17.866512, 35.446297, 8, proven
5270, 19.691353, 40.808395, 8, privilege
5271, 36.411194, 22.807613, 8, oppressed
5272, -50.584759, -3.069874, 20, gorgons
5273, -45.869888, 47.983353, 16, identify
5274, 62.574398, -5.841826, 6, tations
5275, 52.520386, -22.022867, 6, divisions
5276, 60.297272, -33.862415, 6, strained
5277, 14.461762, 23.565754, 12, flash
5278, 39.358326, -2.700463, 8, mainly
5279, 64.083031, -22.948889, 6, tonight
5280, 65.185799, 11.394062, 0, fashioned
5281, -32.553780, -53.123280, 24, healthy
5282, -47.770782, 11.209537, 10, racist
5283, -1.052041, 47.749870, 8, empha
5284, 19.954428, 40.589588, 6, sized
5285, 45.939693, -11.317806, 6, spray
5286, -13.780865, 52.016964, 10, slogans
5287, -30.131182, -38.005898, 34, editorial
5288, 9.271887, 27.810493, 12, coordinating
5289, 62.644131, -37.861317, 6, cooperation
5290, 64.151611, -4.362151, 6, toll
5291, 7.631924, 38.878273, 12, tactics
5292, 45.787212, 3.095746, 2, hitler
5293, 5.478971, 37.538555, 8, femi
5294, -33.497181, 37.051437, 10, painting
5295, -47.324131, -24.425705, 22, friedan
5296, 40.973736, 32.921818, 6, barely
5297, -1.005237, 47.795033, 6, marched
5298, -47.297619, 8.073335, 14, protesters
5299, 19.222034, 33.217449, 8, silently
5300, 56.103790, -41.260384, 6, cheered
5301, 44.168648, -12.718003, 6, proud
5302, -3.437933, 36.716686, 10, lavender
5303, 30.743641, 23.070282, 4, enemies
5304, 48.034859, 7.398113, 6, prompting
5305, 31.826267, 22.124191, 8, moms
5306, -15.885364, 47.363945, 8, patriarchy
5307, -58.424587, 30.436352, 16, nursing
5308, 47.898781, -51.949860, 6, shower
5309, 58.701904, -43.450191, 6, crazy
5310, 51.318672, 8.347694, 12, miracle
5311, 78.834785, -15.105016, 6, praying
5312, 24.510687, 20.965433, 6, prayer
5313, 39.971172, 34.095196, 6, condemnations
5314, 43.104607, 42.450932, 8, lust
5315, 56.464157, 26.085382, 6, pentecostal
5316, 64.591805, -21.559153, 6, eled
5317, -26.658388, 29.243916, 12, lord
5318, 46.585789, -47.958916, 6, coincidence
5319, 38.092884, 25.606110, 6, divorced
5320, -33.694054, 52.932228, 8, tody
5321, -42.310890, 41.763397, 8, citing
5322, 18.202986, 40.396027, 6, harmful
5323, 30.575859, 47.485001, 8, dining
5324, 35.656914, 32.742493, 6, nancy
5325, -27.445475, 47.864220, 10, kaplan
5326, 12.022120, 53.144817, 8, harvard
5327, 54.702972, 22.551525, 6, kaufman
5328, 61.730412, -29.978992, 6, adjusted
5329, 4.356628, 48.786907, 10, withdraw
5330, 5.604281, 57.432411, 12, proper
5331, -52.175911, 41.173927, 6, noe
5332, 30.994883, 25.844788, 14, flesh
5333, 25.412962, 29.746010, 10, demonstrate
5334, -36.788689, 31.365953, 16, severe
5335, -24.351048, 25.644228, 22, paynter
5336, 59.031780, 36.416016, 2, ine
5337, 15.796274, 53.430450, 6, triangles
5338, 26.238651, 27.965443, 10, skin
5339, 50.780807, 7.368007, 2, yellow
5340, 30.624846, 45.788120, 6, philosophical
5341, 28.614559, 19.397825, 6, upcoming
5342, 39.260712, 37.922714, 6, volun
5343, 19.594078, 39.096260, 12, donors
5344, 25.736195, 28.363029, 6, album
5345, -6.065174, 43.182598, 10, intention
5346, 57.596714, 23.606237, 6, insight
5347, -45.889008, 35.768456, 10, ackley
5348, 24.226780, 36.055656, 6, conclusion
5349, 28.965540, 20.250685, 8, bias
5350, -39.843891, 42.958530, 12, harm
5351, 65.444763, 13.181957, 6, pains
5352, 2.317273, 51.355831, 8, bryher
5353, 43.901394, -12.586135, 6, unified
5354, 50.253929, -2.081674, 6, combine
5355, 47.255562, -10.972090, 6, ular
5356, -56.176037, 11.572128, 18, lunches
5357, -27.759941, 32.052734, 12, talks
5358, 62.550907, -4.883939, 8, strength
5359, -56.871078, 33.463455, 12, summits
5360, 33.734631, 51.445553, 6, shallow
5361, 54.940975, -17.487904, 6, noticing
5362, 60.111012, -43.081688, 0, erently
5363, 58.077106, -6.476779, 8, summit
5364, 1.655059, 50.402187, 10, wealthy
5365, 41.023521, 25.068048, 8, locations
5366, 66.061096, -19.620073, 8, peak
5367, 73.202408, -10.391603, 6, purchased
5368, 46.722176, -3.726100, 10, brothers
5369, -5.755294, -19.085514, 142, renton
5370, 53.801693, -23.697187, 6, residence
5371, -8.847788, 60.412453, 10, thirteenth
5372, 55.147457, 17.822289, 6, fifteenth
5373, -44.683430, 26.909599, 18, sixteenth
5374, 56.858746, 7.114163, 4, pocket
5375, 40.264305, 13.261351, 4, polish
5376, -17.263597, 53.988995, 12, irish
5377, 42.700005, 0.503719, 8, orthodox
5378, 62.102814, -37.429104, 10, religions
5379, -8.867102, 54.549236, 8, recovery
5380, -49.728195, 5.661892, 18, halfway
5381, -55.721767, 28.896210, 12, alcoholics
5382, -49.407948, 16.315384, 18, scs
5383, 48.561615, 18.701340, 6, ideological
5384, -47.187035, 43.120361, 20, clients
5385, 60.381443, -30.688353, 6, recruited
5386, 2.077355, -26.058540, 62, johnson
5387, 66.614128, -13.351242, 6, appointments
5388, -15.627666, 43.752483, 14, lesson
5389, 54.588367, -19.677711, 6, ser
5390, 19.827929, 32.495071, 8, enthusiastic
5391, 57.783302, -15.964161, 8, certification
5392, 43.122299, -0.878186, 6, tricky
5393, 31.981476, 35.105766, 0, master
5394, 30.432131, 31.425905, 10, thesis
5395, -15.415893, 42.364899, 10, eral
5396, -26.378496, 51.204758, 8, intolerance
5397, -33.017658, 30.686304, 12, rae
5398, -49.450619, -11.946333, 20, larson
5399, 60.342102, -10.305982, 6, unteer
5400, 66.692635, -3.682076, 6, convert
5401, -58.366901, -0.638067, 10, gasoline
5402, 38.420864, 40.323013, 10, disturbed
5403, -6.588120, -41.788509, 60, sirico
5404, -22.112997, 42.207424, 12, ordained
5405, 3.182466, 67.248306, 10, sessions
5406, -52.184284, -44.771248, 18, spirit
5407, 37.761192, 30.587009, 6, presbytery
5408, 31.726919, 53.772816, 8, gag
5409, -27.557304, 57.686954, 12, blessings
5410, -20.038763, 48.613136, 12, existed
5411, 44.868717, -45.845566, 6, gregation
5412, 56.615841, -34.532722, 6, fundamentalists
5413, 63.964497, 1.070060, 6, wayward
5414, -8.502052, 42.348923, 10, pray
5415, 51.115620, -30.167414, 6, healer
5416, -9.381461, 41.434067, 8, reprinted
5417, 44.884373, 18.743771, 6, troy
5418, 11.725912, 25.272688, 14, metropolitan
5419, -42.372364, 1.751159, 24, mcc
5420, -24.184233, -50.913506, 40, methodist
5421, 44.502319, 28.118179, 8, laity
5422, 18.660419, 51.112320, 6, christianity
5423, -30.389132, 34.593853, 16, methodists
5424, 22.598234, 19.058229, 8, blessing
5425, 20.435162, 24.234568, 16, earl
5426, -26.574369, 26.367832, 16, hansen
5427, -6.544003, 41.476860, 14, carmelite
5428, -44.040730, 1.650865, 30, monastery
5429, -20.354527, 54.564339, 14, personally
5430, -42.807785, 46.002434, 12, surrounded
5431, 17.905022, 49.418564, 8, fence
5432, -23.104624, 58.545708, 16, vacant
5433, -9.566689, -46.513947, 56, dubay
5434, -2.053337, -3.644596, 94, bishop
5435, 58.308010, 2.485198, 4, synanon
5436, 49.981983, -36.883793, 8, oakland
5437, -8.240149, 47.249222, 8, aggressive
5438, 30.113667, 40.010109, 4, seminary
5439, 45.963661, -48.378838, 6, unitarian
5440, 42.877728, 21.649107, 6, addiction
5441, -23.761475, -56.182327, 38, baird
5442, -50.837463, 33.154228, 8, alcoholism
5443, 53.848499, 5.407185, 6, trast
5444, 56.089771, 22.522835, 6, clinical
5445, 45.180859, 38.980106, 8, rehabilitation
5446, 54.447685, -23.211296, 6, intensity
5447, 48.783806, 17.427719, 10, distinction
5448, 59.242390, -22.630651, 6, representation
5449, 47.624985, -16.614613, 10, investigated
5450, -33.340153, 50.198738, 12, contacts
5451, -22.815897, 30.980728, 12, grants
5452, 55.115250, -1.368228, 6, supervision
5453, -22.602180, -49.078663, 40, shilts
5454, 39.727474, -4.144650, 6, outsider
5455, -19.220787, 37.349194, 14, tired
5456, 70.118530, -21.881660, 6, addict
5457, -54.152496, -47.431511, 30, die
5458, 29.649353, 30.905973, 14, resident
5459, 33.220356, 40.733807, 6, massive
5460, 61.330124, 11.394199, 4, gable
5461, 34.331123, 37.315662, 8, yard
5462, 56.217644, -23.927113, 6, trench
5463, 63.349663, 6.939525, 6, occupants
5464, 42.927280, -40.011555, 6, charna
5465, 14.131227, 24.971191, 12, klein
5466, 50.279797, 25.012793, 6, dirty
5467, -32.205517, 48.151222, 6, posts
5468, -13.804502, 36.480858, 6, wooden
5469, -49.877079, 29.326345, 6, stained
5470, -56.198463, 10.135246, 20, posters
5471, -17.333529, 32.849167, 10, announcing
5472, 44.762165, -36.997723, 4, seekers
5473, -53.425842, -5.109393, 16, rising
5474, 41.267220, 17.349525, 8, cherry
5475, 49.429039, -47.856689, 6, mount
5476, 5.565054, 58.935833, 8, tacky
5477, -14.756413, 40.302261, 22, geoff
5478, -48.061558, 16.693184, 22, manasse
5479, 48.112694, -50.505562, 6, popularity
5480, -23.594227, 40.172779, 12, monthly
5481, -46.951279, 16.150114, 14, seling
5482, -23.870634, 32.585987, 10, campground
5483, -31.838938, 48.557571, 10, gcc
5484, -29.191095, 23.692898, 16, broom
5485, 40.712795, -8.991867, 6, advise
5486, 3.076434, 52.551331, 10, ning
5487, 43.529678, -5.952802, 6, factions
5488, 56.045479, 20.603867, 4, pedestrian
5489, -11.376951, 60.176926, 10, zoning
5490, -45.084282, 29.091148, 16, homeowners
5491, -38.840889, 37.272316, 22, counted
5492, 48.759335, -40.490448, 6, priority
5493, 52.641949, 21.390291, 6, generate
5494, -12.910804, -61.967758, 36, parking
5495, 49.517220, 3.267834, 6, feud
5496, 52.135845, -26.683474, 6, slate
5497, 50.976696, -46.343002, 6, enormous
5498, 65.410446, -0.577059, 6, routed
5499, -15.531987, 53.246368, 8, smhi
5500, 12.186194, 54.589680, 6, variance
5501, 43.039005, -10.260275, 6, pitched
5502, 47.833130, -46.772907, 6, bordered
5503, 60.476841, 8.257867, 8, enforce
5504, 34.980053, 46.900864, 6, foes
5505, 56.848709, -17.349421, 6, administrative
5506, -38.976425, -22.507002, 40, coalition
5507, -39.411613, -47.823326, 40, antidiscrimination
5508, -6.437911, 49.523720, 12, parks
5509, 44.885075, 26.927660, 6, patrols
5510, 33.190903, 46.882290, 6, irving
5511, -41.363838, 42.000919, 12, berlin
